rate,operator,pearson,spearman,r2,mae,rmse,mape,max_error,auc_real,auc_sim,auc_error_pct
2000000,calc2,0.5464651360977424,0.5214122926078452,0.17929510150445038,0.006910611727619717,0.023331584500747755,1.3018895916289164,0.2825878593959732,0.6399711258471519,0.6464542978587408,1.0130413310455029
2000000,calc5,0.7128719955731089,0.3708818932726944,0.44535646543243956,0.0055168844553037805,0.016152125988745082,1.314055289671617,0.16717453620325984,0.5040423725924554,0.5093894062000641,1.0608301798333217
2000000,minibatchassigner4,0.5993329942044663,0.3785968037973038,0.18028422658161147,0.009100235175097044,0.01925921229628411,2.501625105469942,0.1802638264685203,0.4192816004617476,0.42824278267817184,2.137270561492665
2000000,nexmarkq146writer,0.7604242912078849,-0.11199136672322292,0.1786013700707757,0.00044101282423009727,0.0013944892657687705,0.8132950006483458,0.03755492725471397,0.06085146894674312,0.061035401789709176,0.30226524708390007
2000000,sourcedatagen1,0.5119666753060897,0.2723823380116622,0.11911343953028863,0.013277435082761796,0.03606259389286569,1.5538082327062048,0.48341151842761265,0.9864153962816673,0.999321376797699,1.308371763526934
2000000,watermarkassigner3,0.6923883875061185,0.38078958898201387,0.3738392164363036,0.0057638702246969285,0.013907078817591161,1.6411841517824737,0.14865672406200067,0.40774607455774703,0.41337399105145417,1.3802503187336235
