sourcedatagen1:.81006601813433641926;calc2:.70982837826675392836;watermarkassigner3:.51341013209980874438;minibatchassigner4:.48882965542219200538;calc5:.65159707969831174029;nexmarkq16writer:.37965828149522496362;
sourcedatagen1:.82036483497202012796;calc2:.70722338152263142393;watermarkassigner3:.50592496506432550648;minibatchassigner4:.47979057394769988532;calc5:.64032548142299425362;nexmarkq16writer:.36935311037166544470;
sourcedatagen1:.82132486677941223395;calc2:.71067998340725613452;watermarkassigner3:.51263282172373081463;minibatchassigner4:.48132678132678132678;calc5:.64243275152366061456;nexmarkq16writer:.37744025016752289479;
sourcedatagen1:.81053686860381272849;calc2:.71171458931575818142;watermarkassigner3:.51934826883910386965;minibatchassigner4:.49160352177708061884;calc5:.65090890690819850476;nexmarkq16writer:.37767390671844758447;
sourcedatagen1:.80613884356990874859;calc2:.70375551323486535610;watermarkassigner3:.50832180542545734260;minibatchassigner4:.48083472391953003355;calc5:.63509363969653170226;nexmarkq16writer:.37820946260305329305;
sourcedatagen1:.80868633622814668739;calc2:.69909426473004917390;watermarkassigner3:.49945959270355341499;minibatchassigner4:.47345999721895660308;calc5:.63237766569330147774;nexmarkq16writer:.36907290126031830305;
sourcedatagen1:.80698953062403575714;calc2:.70713682566489108420;watermarkassigner3:.50917102097049654935;minibatchassigner4:.47918505209292285422;calc5:.63851130425949322887;nexmarkq16writer:.37343737103747769940;
sourcedatagen1:.80451442413565293988;calc2:.69900588290810708780;watermarkassigner3:.50677635511372573693;minibatchassigner4:.47751281970616918866;calc5:.63027338220027055085;nexmarkq16writer:.37429452291817409632;
sourcedatagen1:.81282039950503800601;calc2:.69818682289956817091;watermarkassigner3:.49982322785928937599;minibatchassigner4:.47558966135508472436;calc5:.63269590141165180938;nexmarkq16writer:.36842786434000858607;
sourcedatagen1:.81720368017861954806;calc2:.71380451938253070023;watermarkassigner3:.52021660186575303794;minibatchassigner4:.49176515122351824049;calc5:.65332794395041767717;nexmarkq16writer:.37949275641272407642;
