sourcedatagen1:.79424418350389224175;calc2:.69449728855068660893;watermarkassigner3:.50008746610688358261;minibatchassigner4:.47180038047756494358;calc5:.64626793055191113443;nexmarkq16writer:.35908390186302807662;
sourcedatagen1:.78396657673860911270;calc2:.68651507365536142514;watermarkassigner3:.49452134720794792737;minibatchassigner4:.46880620503597122302;calc5:.64229776892771497088;nexmarkq16writer:.35576449554642000685;
sourcedatagen1:.79286443692902319044;calc2:.68512001493323963457;watermarkassigner3:.49430670238931834153;minibatchassigner4:.46694099174279690794;calc5:.63931559645115952213;nexmarkq16writer:.35321229356992269852;
sourcedatagen1:.78960321554466511907;calc2:.68109201702347175651;watermarkassigner3:.49472315364113145903;minibatchassigner4:.47117885392485598830;calc5:.64650771644742498495;nexmarkq16writer:.35513390938010489209;
sourcedatagen1:.79659895900825018357;calc2:.68321832750205174722;watermarkassigner3:.48244406289145177314;minibatchassigner4:.45838192734655090492;calc5:.63026435143190358947;nexmarkq16writer:.34915608397045483996;
sourcedatagen1:.79807651000945098376;calc2:.68452240312741644471;watermarkassigner3:.48963076724804536472;minibatchassigner4:.46372916487670762092;calc5:.63201305954119769739;nexmarkq16writer:.35478509751696881175;
sourcedatagen1:.79079853567393760319;calc2:.68384733205874684974;watermarkassigner3:.49089956113669940036;minibatchassigner4:.46201225341096723733;calc5:.63463815503606500391;nexmarkq16writer:.34869264360823846354;
sourcedatagen1:.78956969230110840073;calc2:.68827299182607951384;watermarkassigner3:.49838982325501776008;minibatchassigner4:.47043640604270980442;calc5:.63926958959215988359;nexmarkq16writer:.35420946206188214148;
sourcedatagen1:.79713164251207729468;calc2:.69116161616161616161;watermarkassigner3:.49632740447957839262;minibatchassigner4:.46948836187966622749;calc5:.63706906016688625384;nexmarkq16writer:.35455917874396135265;
sourcedatagen1:.78607507560152517859;calc2:.68557983082789148441;watermarkassigner3:.49586656878643116974;minibatchassigner4:.46850758206600341850;calc5:.63518977078494105272;nexmarkq16writer:.35508064162685716790;
